"성별","산업별","국가별","항목","단위","1991 년","1992 년","1993 년","1994 년","1995 년","2000 년","2001 년","2002 년","2003 년","2004 년","2005 년","2006 년","2007 년","2008 년","2009 년","2010 년","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년","2022 년",
"남자","숙박 및 음식점업","라트비아","취업자","","","","","","","","","","","","","","","5.033","4.299","5.465","5.931","8.082","5.776","8.357","9.726","8.548","8.054","7.896","6.287","7.016","6.186","7.534",
"남자","숙박 및 음식점업","리투아니아","취업자","","","","","","","","","","","","","","","","5.052","6.584","6.319","7.009","7.779","6.455","7.924","7.506","9.26","8.615","10.601","9.857","8.459","9.191",
"남자","숙박 및 음식점업","네덜란드","취업자","","","","","","","","","","","","","","","159.515","160.579","160.721","160.252","167.076","156.581","165.897","173.505","167.515","176.621","194.728","186.93","171.151","183.854","224.907",
"남자","숙박 및 음식점업","노르웨이","취업자","","","","","","","","","","","","","","","23.155","24.668","27.173","26.598","27.415","27.253","29.631","32.69","31.422","35.807","42.228","41.244","36.602","38.586","53.897",
"남자","숙박 및 음식점업","폴란드","취업자","","","","","","","","","","","","","","","97.037","104.926","108.927","113.346","113.334","110.516","104.622","108.01","125.285","120.789","133.335","143.813","121.404","127.87","142.736",
"남자","숙박 및 음식점업","포르투갈","취업자","","","","","","","","","","","","","","","126.044","115.827","111.193","110.99","110.998","119.964","117.384","108.17","118.396","137.028","137.678","134.333","120.531","111.429","126.11",
"남자","숙박 및 음식점업","슬로바키아","취업자","","","","","","","","","","","","","","","43.068","45.194","30.649","38.255","37.137","43.803","44.529","44.021","44.913","43.017","46.416","40.823","39.105","23.416","37.046",
"남자","숙박 및 음식점업","슬로베니아","취업자","","","","","","","","","","","","","","","17.584","17.802","20.439","15.984","14.255","13.623","15.025","19.944","15.675","15.493","17.278","15.446","12.599","12.43","15.532",
"남자","숙박 및 음식점업","스페인","취업자","","","","","","","","","","","","","","","642.993","636.707","634.683","643.004","636.162","632.647","684.243","735.753","764.524","762.038","801.172","795.142","692.93","685.748","771.194",
"남자","숙박 및 음식점업","스웨덴","취업자","","","","","","","","","","","","","","","65.316","65.772","71.228","64.551","63.495","70.149","74.851","80.431","83.35","85.815","83.151","85.11","72.456","62.75","79.41",
"남자","숙박 및 음식점업","스위스","취업자","","47.801","51.693","55.866","43.058","43.38","","","","","","","","","","61.422","83.625","81.321","78.049","83.394","85.765","86.526","83.622","94.475","93.476","92.02","83.304","80.669","90.642",
"남자","숙박 및 음식점업","영국","취업자","","","","","","","","","","","","","","","578.878","619.445","662.517","665.075","673.195","714.759","750.86","775.517","797.07","803.77","814.019","803.963","","","",
"남자","숙박 및 음식점업","뉴질랜드","취업자","","","","","","","","","","","","","","","","49.8","51","50.2","51.4","53.7","46.4","51.5","","","","","","","",
"남자","금융 및 보험, 부동산, 전문, 과학 및 기술, 사업지원서비스업","대한민국","취업자","","","","","","","","","","","","","","","","","","","","2131","2110","2128","2164","2217","2184","2210","2204","2265","2307",
"남자","금융 및 보험, 부동산, 전문, 과학 및 기술, 사업지원서비스업","일본","취업자","","","","","","","4753.808","4841.651","4229.233","4211.875","4329.998","4618.858","4670.627","4721.776","4781.662","2797.783","2728.594","2743.045","2793.636","2405.511","2395.179","2459.149","2529.307","2555.565","2603.001","2672.274","2698.761","","",
"남자","금융 및 보험, 부동산, 전문, 과학 및 기술, 사업지원서비스업","튀르키예","취업자","","","","","","","","","","","564.116","616.564","","","817.626","949.982","1089.332","1153.677","1252.384","1343.504","1538.851","1645.825","1803.829","1973.254","1623.968","1537.279","1467.593","1569.259","1644.12",
"남자","금융 및 보험, 부동산, 전문, 과학 및 기술, 사업지원서비스업","멕시코","취업자","","","","","","","","","","","","2697.592","2862.507","2944.819","3008.215","2923.331","2793.19","2942.817","2995.715","3038.401","3043.099","3126.977","3260.235","3312.065","3384.894","3368.934","3213.859","3673.463","3658.125",
"남자","금융 및 보험, 부동산, 전문, 과학 및 기술, 사업지원서비스업","미국","취업자","","","","","","","","","","11381.094","11534.667","11846.466","12294.496","12629.923","12436.619","12081.79","12057.318","12383.853","12862.563","12958.815","13089.248","13371.504","13817.634","13904.817","14081.306","14230.914","13588.657","13784.196","14590.16",
"남자","금융 및 보험, 부동산, 전문, 과학 및 기술, 사업지원서비스업","칠레","취업자","","","","","","","","","","","","","","","","","","","","358.592","365.255","363.272","371.823","374.835","390.798","387.387","448.97","452.053","493.479",
"남자","금융 및 보험, 부동산, 전문, 과학 및 기술, 사업지원서비스업","코스타리카","취업자","","","","","","","","","","","","","","","","","","","","","","","","134.437","141.778","139.179","129.927","142.139","148.785",
"남자","금융 및 보험, 부동산, 전문, 과학 및 기술, 사업지원서비스업","오스트리아","취업자","","","","","","","","","","","","","","","","","","253.238","246.933","263.808","267.301","265.632","269.374","284.846","291.382","289.006","293.148","296.952","287.917",
"남자","금융 및 보험, 부동산, 전문, 과학 및 기술, 사업지원서비스업","벨기에","취업자","","","","","","","","","","","","","","","288.714","291.755","290.252","297.535","316.584","332.268","332.912","328.708","331.941","354.572","357.295","369.354","371.97","381.654","409.336",
"남자","금융 및 보험, 부동산, 전문, 과학 및 기술, 사업지원서비스업","체코","취업자","","","","","","","","","","","","","","","227.979","227.938","232.676","232.553","254.488","268.255","262.98","266.084","262.013","270.794","274.745","274.602","273.374","278.325","279.393",
"남자","금융 및 보험, 부동산, 전문, 과학 및 기술, 사업지원서비스업","덴마크","취업자","","","","","","","","","","","","","","","178.962","182.264","185.989","183.61","181.237","179.078","191.632","204.166","205.684","206.002","221.587","233.618","231.389","228.735","223.057",
"남자","금융 및 보험, 부동산, 전문, 과학 및 기술, 사업지원서비스업","핀란드","취업자","","","","","","","","","","","","","","","161.554","154.578","160.718","165.954","171.87","169.007","177.606","185.438","182.535","186.134","187.815","195.39","212.859","210.155","212.403",
"남자","금융 및 보험, 부동산, 전문, 과학 및 기술, 사업지원서비스업","프랑스","취업자","","","","","","","","","","","","","","","1677.54","1656.447","1686.224","1741.633","1777.366","1824.16","1940.989","1885.617","1907.437","1966.835","1976.155","1933.933","1972.794","2140.033","2164.03",
"남자","금융 및 보험, 부동산, 전문, 과학 및 기술, 사업지원서비스업","독일","취업자","","","","","","","","","","","","","","","2606.833","2727.788","2734.2","2844.156","2824.897","2770.384","2772.478","2839.387","2986.789","3028.971","2990.965","3062.172","2773.473","2752.864","3039.951",
"남자","금융 및 보험, 부동산, 전문, 과학 및 기술, 사업지원서비스업","그리스","취업자","","","","","","","","","","","","","","","234.654","223.02","214.567","219.8","210.684","193.138","196.667","210.099","208.101","204.079","193.331","194.252","192.838","215.355","231.587",
"남자","금융 및 보험, 부동산, 전문, 과학 및 기술, 사업지원서비스업","헝가리","취업자","","","","","","","","","","","","","","","168.743","170.846","166.981","170.415","181.39","205.018","204.707","208.93","217.987","211.354","197.95","192.087","217.873","234.461","231.502",
"남자","금융 및 보험, 부동산, 전문, 과학 및 기술, 사업지원서비스업","아이슬란드","취업자","","","","","","","","","","","","","","","13.224","11.061","11.191","11.677","11.096","11.568","12.883","13.274","14.989","15.746","16.642","17.039","16.132","14.679","14.769",
"남자","금융 및 보험, 부동산, 전문, 과학 및 기술, 사업지원서비스업","아일랜드","취업자","","","","","","","","","","","","","","","179.182","164.979","158.801","158.984","158.307","162.207","174.49","175.708","182.235","185.837","190.959","199.317","201.433","210.536","223.448",
"남자","금융 및 보험, 부동산, 전문, 과학 및 기술, 사업지원서비스업","이탈리아","취업자","","","","","","","","","","","","","","","1655.26","1574.845","1595.434","1589.907","1568.159","1592.617","1589.273","1670.307","1699.302","1671.337","1716.388","1735.118","1686.19","1666.17","1698.12",
"남자","금융 및 보험, 부동산, 전문, 과학 및 기술, 사업지원서비스업","라트비아","취업자","","","","","","","","","","","","","","","35.815","39.318","42.751","42.316","41.218","41.27","42.376","44.924","44.092","45.924","46.806","47.258","47.765","44.294","42.064",
"남자","금융 및 보험, 부동산, 전문, 과학 및 기술, 사업지원서비스업","리투아니아","취업자","","","","","","","","","","","","","","","43.259","44.486","47.901","49.255","52.591","56.791","59.53","62.824","64.663","65.539","70.934","70.022","78.041","76.669","79.457",
"남자","금융 및 보험, 부동산, 전문, 과학 및 기술, 사업지원서비스업","네덜란드","취업자","","","","","","","","","","","","","","","656.682","619.191","590.321","590.307","614.38","759.967","785.675","782.251","794.141","784.442","828.599","841.177","842.506","944.031","971.972",
"남자","금융 및 보험, 부동산, 전문, 과학 및 기술, 사업지원서비스업","노르웨이","취업자","","","","","","","","","","","","","","","176.915","178.13","177.29","171.509","176.219","185.953","194.079","195.093","196.177","199.531","211.998","214.184","209.807","222.837","227.291",
"남자","금융 및 보험, 부동산, 전문, 과학 및 기술, 사업지원서비스업","폴란드","취업자","","","","","","","","","","","","","","","575.302","624.912","680.005","690.907","686.74","679.832","724.603","725.737","725.501","750.09","746.967","748.59","760.083","762.093","780.756",
"남자","금융 및 보험, 부동산, 전문, 과학 및 기술, 사업지원서비스업","포르투갈","취업자","","","","","","","","","","","","","","","205.85","203.207","205.58","216.055","206.603","219.241","238.496","237.773","247.883","249.269","254.235","265.676","259.542","288.165","274.385",
"남자","금융 및 보험, 부동산, 전문, 과학 및 기술, 사업지원서비스업","슬로바키아","취업자","","","","","","","","","","","","","","","91.318","93.433","69.416","93.074","92.328","96.948","89.779","89.243","90.797","98.723","96.064","102.92","96.613","73.051","100.705",
"남자","금융 및 보험, 부동산, 전문, 과학 및 기술, 사업지원서비스업","슬로베니아","취업자","","","","","","","","","","","","","","","38.332","42.481","42.04","43.901","47.11","43.022","43.391","38.684","40.551","43.409","50.365","50.913","48.881","66.151","68.673",
"남자","금융 및 보험, 부동산, 전문, 과학 및 기술, 사업지원서비스업","스페인","취업자","","","","","","","","","","","","","","","1194.335","1150.888","1147.897","1125.396","1115.925","1097.647","1122.076","1162.211","1178.832","1221.345","1218.107","1258.203","1255.581","1331.5","1346.507",
"남자","금융 및 보험, 부동산, 전문, 과학 및 기술, 사업지원서비스업","스웨덴","취업자","","","","","","","","","","","","","","","396.955","389.239","400.534","413.823","419.675","425.764","444.687","457.889","469.04","477.794","480.877","477.536","492.058","533.795","570.302",
"남자","금융 및 보험, 부동산, 전문, 과학 및 기술, 사업지원서비스업","스위스","취업자","","309.135","322.175","324.327","329.192","331.949","","","","","","","","","","426.494","419.515","434.938","455.996","447.039","466.386","480.6","499.188","516.085","520.641","527.533","530.203","519.192","516.174",
"남자","금융 및 보험, 부동산, 전문, 과학 및 기술, 사업지원서비스업","영국","취업자","","","","","","","","","","","","","","","2331.687","2538.589","2579.113","2627.936","2700.447","2779.844","2881.459","2892.478","2997.386","3048.639","3134.067","3145.39","","","",
"남자","금융 및 보험, 부동산, 전문, 과학 및 기술, 사업지원서비스업","뉴질랜드","취업자","","","","","","","","","","","","","","","","161.5","154.8","158.9","161.4","175.3","171.1","163.4","","","","","","","",
"남자","수도, 공공, 사회 및 기타서비스업","대한민국","취업자","","","","","","","","","","","","","","","","","","","","2467","2511","2506","2528","2550","2603","2649","2653","2701","2793",
"남자","수도, 공공, 사회 및 기타서비스업","일본","취업자","","","","","","","6376.629","6514.561","6630.949","5892.95","6096.512","6169.129","6167.054","6264.331","6274.101","7458.105","7453.257","7433.036","7790.166","8080.287","8160.029","8228.432","8325.124","8356.793","8662.632","8927.152","8876.84","","",
"남자","수도, 공공, 사회 및 기타서비스업","튀르키예","취업자","","","","","","","","","","","2410.218","2472.119","","","2585.188","2647.19","2716.571","2842.99","2953.348","2940.44","2914.991","3019.198","3092.309","3073.46","3515.501","3704.868","3655.063","3747.369","3873.914",
"남자","수도, 공공, 사회 및 기타서비스업","멕시코","취업자","","","","","","","","","","","","4115.888","4157.54","4285.371","4435.765","4548.713","4512.885","4608.356","4783.782","4683.648","4596.416","4578.312","4562.866","4673.784","4731.743","4762.891","4756.135","4946.597","4888.416",
"남자","수도, 공공, 사회 및 기타서비스업","미국","취업자","","","","","","","","","","12785.98","13221.136","13398.548","13555.251","13956.52","14112.357","14208.321","14451.056","14455.467","14608.561","14712.274","14999.362","15403.568","15686.55","15966.687","16050.526","16098.495","15293.169","15783.649","16391.26",
"남자","수도, 공공, 사회 및 기타서비스업","칠레","취업자","","","","","","","","","","","","","","","","","","","","763.902","796.532","829.378","831.585","871.598","872.839","916.288","959.28","952.66","978.435",
"남자","수도, 공공, 사회 및 기타서비스업","코스타리카","취업자","","","","","","","","","","","","","","","","","","","","","","","","230.559","218.65","241.114","224.082","232.619","244.933",
"남자","수도, 공공, 사회 및 기타서비스업","오스트리아","취업자","","","","","","","","","","","","","","","","","","393.77","397.481","399.26","403.807","417.113","414.38","425.692","428.688","439.61","441.954","444.351","449.093",
"남자","수도, 공공, 사회 및 기타서비스업","벨기에","취업자","","","","","","","","","","","","","","","569.919","580.45","598.929","591.289","598.668","587.637","575.83","581.06","601.479","610.693","605.811","610.199","641.322","652.52","657.025",
"남자","수도, 공공, 사회 및 기타서비스업","체코","취업자","","","","","","","","","","","","","","","415.684","417.277","426.611","404.59","407.362","422.741","433.179","418.877","432.627","441.744","449.144","459.251","480.088","469.151","454.231",
"남자","수도, 공공, 사회 및 기타서비스업","덴마크","취업자","","","","","","","","","","","","","","","327.002","324.023","326.81","331.67","335.205","338.735","346.589","344.685","358.331","353.764","346.233","357.231","353.456","356.621","368.532",
"남자","수도, 공공, 사회 및 기타서비스업","핀란드","취업자","","","","","","","","","","","","","","","214.648","213.629","223.193","232.948","227.101","227.43","232.626","220.386","224.808","231.412","238.916","241.577","237.457","249.621","253.349",
"남자","수도, 공공, 사회 및 기타서비스업","프랑스","취업자","","","","","","","","","","","","","","","3304.903","3178.963","3227.186","3270.599","3245.622","3246.681","3389.44","3373.679","3381.565","3447.401","3529.834","3528.557","3528.885","3577.992","3600.737",
"남자","수도, 공공, 사회 및 기타서비스업","독일","취업자","","","","","","","","","","","","","","","4219.294","4121.063","4072.657","4083.67","4136.157","4129.323","4183.505","4194.676","4320.501","4358.068","4392.808","4452.132","4872.732","4916.898","4816.802",
"남자","수도, 공공, 사회 및 기타서비스업","그리스","취업자","","","","","","","","","","","","","","","536.651","522.79","518.127","506.21","474.47","454.883","451.437","456.676","463.321","473.827","450.968","457.628","472.66","512.64","542.078",
"남자","수도, 공공, 사회 및 기타서비스업","헝가리","취업자","","","","","","","","","","","","","","","359.893","358.234","369.36","373.245","392.206","408.017","444.912","458.445","459.129","447.699","453.936","454.943","423.57","428.304","426.442",
"남자","수도, 공공, 사회 및 기타서비스업","아이슬란드","취업자","","","","","","","","","","","","","","","17.775","16.599","17.648","16.873","18.431","18.626","17.68","19.114","19.018","19.244","20.793","21.657","21.841","22.558","24.045",
"남자","수도, 공공, 사회 및 기타서비스업","아일랜드","취업자","","","","","","","","","","","","","","","196.671","191.605","192.968","188.038","185.236","194.283","203.136","204.145","201.333","208.64","216.742","223.998","226.958","230.823","248.383",
"남자","수도, 공공, 사회 및 기타서비스업","이탈리아","취업자","","","","","","","","","","","","","","","2470.227","2482.059","2472.903","2517.895","2538.47","2488.793","2504.3","2530.774","2524.025","2544.987","2534.237","2532.302","2516.648","2397.896","2434.653",
"남자","수도, 공공, 사회 및 기타서비스업","라트비아","취업자","","","","","","","","","","","","","","","87.042","74.993","62.988","63.673","70.383","69.804","64.091","63.16","66.638","70.463","61.179","66.333","66.647","65.888","64.454",
"남자","수도, 공공, 사회 및 기타서비스업","리투아니아","취업자","","","","","","","","","","","","","","","109.5","101.339","100.887","103.767","102.709","105.331","102.69","105.096","108.344","105.238","109.114","109.861","117.335","112.419","109.759",
"남자","수도, 공공, 사회 및 기타서비스업","네덜란드","취업자","","","","","","","","","","","","","","","1231.097","1358.977","1439.789","1485.627","1437.476","1277.634","1242.668","1231.789","1247.384","1311.742","1330.737","1379.867","1419.966","1186.658","1256.497",
"남자","수도, 공공, 사회 및 기타서비스업","노르웨이","취업자","","","","","","","","","","","","","","","299.905","288.963","300.151","307.659","310.92","309.807","311.215","319.784","328.718","323.673","330.959","333.633","338.175","359.892","362.686",
"남자","수도, 공공, 사회 및 기타서비스업","폴란드","취업자","","","","","","","","","","","","","","","1216.21","1232.458","1231.725","1234.196","1241.369","1260.477","1295.478","1307.165","1279.122","1290.945","1316.531","1327.505","1332.903","1371.084","1375.221",
"남자","수도, 공공, 사회 및 기타서비스업","포르투갈","취업자","","","","","","","","","","","","","","","420.282","407.465","404.896","420.838","413.803","408.868","419.046","432.499","428.675","442.406","465.167","456.77","470.999","504.283","494.919",
"남자","수도, 공공, 사회 및 기타서비스업","슬로바키아","취업자","","","","","","","","","","","","","","","198.853","202.568","473.773","197.44","193.928","207.264","222.007","219.739","227.634","221.833","231.965","220.755","216.593","476.145","212.418",
"남자","수도, 공공, 사회 및 기타서비스업","슬로베니아","취업자","","","","","","","","","","","","","","","80.253","81.104","81.874","78.407","78.664","79.625","84.633","86.939","83.777","83.7","87.041","83.92","84.535","97.722","98.282",
"남자","수도, 공공, 사회 및 기타서비스업","스페인","취업자","","","","","","","","","","","","","","","1944.672","2039.157","2060.753","2099.744","2009.132","1946.737","1993.497","2028.643","2062.404","2088.419","2161.13","2200.823","2202.998","2221.466","2281.662",
"남자","수도, 공공, 사회 및 기타서비스업","스웨덴","취업자","","","","","","","","","","","","","","","479.603","484.49","501.748","514.547","524.721","543.025","563.04","564.729","578.265","605.564","611.266","611.063","621.507","652.853","658.563",
"남자","수도, 공공, 사회 및 기타서비스업","스위스","취업자","","376.158","379.88","394.653","386.945","376.383","","","","","","","","","","501.622","449.197","452.632","450.917","460.154","468.725","494.537","503.666","512.767","500.02","514.441","521.408","547.957","554.066",
"남자","수도, 공공, 사회 및 기타서비스업","영국","취업자","","","","","","","","","","","","","","","3481.62","3647.787","3646.834","3676.193","3731.856","3721.491","3833.658","3913.791","3893.385","3956.326","3992.663","4094.326","","","",
"남자","수도, 공공, 사회 및 기타서비스업","뉴질랜드","취업자","","","","","","","","","","","","","","","","186.7","196.4","198.8","194.6","202.1","209.9","216.1","","","","","","","",
"여자","전체","대한민국","취업자","","","","","","","","","","","","","","","","","","","","10554","10840","11022","11168","11356","11450","11660","11523","11725","12161",
"여자","전체","일본","취업자","","","","","","","25990.732","26050.49","25691.221","25720.234","25908.055","26072.202","26258","26367.753","26358.484","26181.341","26191.672","25602.892","26332.721","26802.614","27093.583","27295.877","27846.513","28396.293","29263.929","29721.22","29500.747","","",
"여자","전체","튀르키예","취업자","","","","","","","","","","","5046.58","5108.017","","","5595.261","5868.261","6424.049","6968.429","7307.989","7641.095","7689.502","8040.243","8316.942","8732.009","9018.022","8918.329","8304.041","9005.185","9934.651",
"여자","전체","멕시코","취업자","","","","","","","","","","","","15391.95","16140.337","16600.21","16802.841","17108.57","17314.128","17753.201","18583.5","18829.192","18678.821","18951.541","19437.406","19683.393","20370.376","21348.597","19780.952","21517.98","22840.965",
"여자","전체","미국","취업자","","","","","","","","","","64404.249","64727.819","65756.543","66925.486","67792.226","67876.11","66207.822","65704.822","65578.99","66913.761","67576.751","68613.038","69702.875","70867.792","71935.526","73062.62","74077.744","69234.447","71751.715","74088.594",
"여자","전체","칠레","취업자","","","","","","","","","","","","","","","","","","","","3146.008","3240.257","3281.353","3315.09","3401.803","3480.212","3551.847","3242.773","3430.337","3751.095",
"여자","전체","코스타리카","취업자","","","","","","","","","","","","","","","","","","","","","","","","786.862","830.389","885.912","759.249","806.456","868.332",
"여자","전체","오스트리아","취업자","","","","","","","","","","","","","","","","","","1892.093","1915.673","1926.48","1940.107","1956.346","1988.286","2008.304","2027.112","2045.672","2033.044","2017.222","2089.471",
"여자","전체","벨기에","취업자","","","","","","","","","","","","","","","1985.185","1991.38","2030.918","2047.338","2057.835","2079.779","2108.223","2118.12","2121.032","2142.088","2223.924","2265.114","2245.786","2278.447","2351.647",
"여자","전체","체코","취업자","","","","","","","","","","","","","","","2139.33","2110.541","2086.937","2095.07","2111.487","2143.037","2157.335","2204.59","2261.919","2305.842","2347.322","2352.352","2306.701","2299.849","2289.923",
"여자","전체","덴마크","취업자","","","","","","","","","","","","","","","1308.186","1290.13","1266.799","1257.396","1253.063","1250.638","1254.403","1265.752","1297.958","1313.031","1330.037","1348.799","1338.24","1362.736","1419.706",
"여자","전체","핀란드","취업자","","","","","","","","","","","","","","","1216.184","1202.398","1188.405","1195.83","1206.104","1195.424","1193.26","1188.087","1181.574","1190.987","1223.173","1238.948","1213.976","1233.699","1279.621",
"여자","전체","프랑스","취업자","","","","","","","","","","","","","","","12218.603","12174.017","12195.407","12213.335","12290.626","12351.185","12715.438","12765.52","12822.56","12920.548","13053.107","13163.192","13109.992","13568.408","13866.758",
"여자","전체","독일","취업자","","","","","","","","","","","","","","","17508.093","17654.981","17569.773","17985.082","18107.363","18387.613","18568.713","18755.614","19201.488","19373.04","19519.202","19776.116","19398.878","19337.693","19898.71",
"여자","전체","그리스","취업자","","","","","","","","","","","","","","","1800.174","1807.644","1763.808","1641.871","1504.249","1428.435","1461.648","1506.545","1525.199","1554.173","1430.888","1500.167","1535.449","1657.8","1748.657",
"여자","전체","헝가리","취업자","","","","","","","","","","","","","","","1754.679","1722.698","1739.844","1738.029","1778.378","1789.029","1880.365","1927.031","1989.14","2004.08","2023.259","2032.439","1999.492","2165.71","2209.212",
"여자","전체","아이슬란드","취업자","","","","","","","","","","","","","","","80.674","78.718","79.273","79.6","80.478","82.776","84.903","87.565","89.235","90.067","91.52","92.872","89.528","90.165","97.255",
"여자","전체","아일랜드","취업자","","","","","","","","","","","","","","","967.108","924.557","893.988","879.822","877.664","893.202","911.367","940.935","979.093","1007.569","1036.231","1069.294","1052.216","1112.072","1189.406",
"여자","전체","이탈리아","취업자","","","","","","","","","","","","","","","9269.853","9157.191","9151.96","9257.983","9372.317","9276.035","9333.527","9379.897","9524.57","9673.578","9768.121","9872.1","9622.956","9510.352","9749.198",
"여자","전체","라트비아","취업자","","","","","","","","","","","","","","","523.577","473.488","448.08","445.403","447.395","453.29","446.172","452.125","455.077","453.866","460.774","459.881","451.033","435.543","451.666",
"여자","전체","리투아니아","취업자","","","","","","","","","","","","","","","706.905","687.241","656.88","649.796","658.148","656.68","671.899","680.84","698.375","694.828","695.658","697.505","678.237","681.241","726.272",
"여자","전체","네덜란드","취업자","","","","","","","","","","","","","","","3765.61","3799.93","3788.69","3815.991","3844.472","3826.43","3776.345","3836.157","3890.616","3987.367","4093.288","4197.696","4204.149","4371.947","4511.484",
"여자","전체","노르웨이","취업자","","","","","","","","","","","","","","","1190.626","1190.197","1186.028","1203.729","1223.175","1230.455","1242.951","1246.288","1250.721","1252.073","1265.209","1279.233","1271.879","1316.806","1346.171",
"여자","전체","폴란드","취업자","","","","","","","","","","","","","","","7082.178","7146.455","6907.213","6913.993","6939.568","6926.888","7083.776","7216.827","7263.66","7357.046","7406.934","7346.137","7329.28","7538.676","7634.478",
"여자","전체","포르투갈","취업자","","","","","","","","","","","","","","","2390.979","2356.801","2328.994","2251.837","2188.918","2140.602","2179.791","2214.147","2243.628","2314.071","2380.518","2408.687","2373.68","2383.674","2438.605",
"여자","전체","슬로바키아","취업자","","","","","","","","","","","","","","","1070.238","1040.304","1033.506","1023.248","1025.474","1034.253","1073.231","1075.118","1114.073","1145.962","1154.024","1166.344","1143.894","1197.762","1222.938",
"여자","전체","슬로베니아","취업자","","","","","","","","","","","","","","","453.188","450.04","442.589","430.025","423.998","411.287","417.491","416.709","423.916","443.236","450.441","450.446","447.566","443.634","449.623",
"여자","전체","스페인","취업자","","","","","","","","","","","","","","","8664.486","8373.799","8300.772","8269.019","8024.508","7823.173","7901.504","8105.625","8340.852","8558.439","8795.532","9033.629","8772.668","9121.865","9425.315",
"여자","전체","스웨덴","취업자","","","","","","","","","","","","","","","2171.144","2140.196","2130.149","2187.693","2214.756","2237.028","2269.704","2306.841","2348.206","2392.564","2429.464","2438.223","2388.945","2403.38","2463.059",
"여자","전체","스위스","취업자","","1466.214","1483.018","1488.813","1482.951","1501.395","","","","","","","","","","1963.644","1918.886","1963.356","1996.477","2024.38","2071.482","2108.045","2143.696","2149.958","2173.24","2198.686","2191.698","2189.89","2197.688",
"여자","전체","영국","취업자","","","","","","","","","","","","","","","13630.291","13576.178","13597.175","13664.226","13787.973","13999.71","14345.076","14583.13","14793.793","15015.436","15207.504","15452.366","","","",
"여자","전체","뉴질랜드","취업자","","","","","","","","","","","","","","","","1015.9","1018.8","1037.6","1039.9","1059.7","1089.7","1112.6","","","","","","","",
"여자","농업, 임업 및 어업","대한민국","취업자","","","","","","","","","","","","","","","","","","","","645","611","563","528","509","544","565","570","562","594",
"여자","농업, 임업 및 어업","일본","취업자","","","","","","","1386.842","1325.956","1215.276","1203.239","1192.729","1140.914","1098.047","1105.71","1085.184","1030.898","982.564","868.96","894.818","871.839","852.646","836.249","807.878","808.99","859.376","842.209","796.023","","",
"여자","농업, 임업 및 어업","튀르키예","취업자","","","","","","","","","","","2564.874","2366.922","","","2353.628","2225.234","2527.059","2746.089","2721.838","2727.283","2530.401","2502.334","2386.151","2470.478","2352.565","2235.579","1886.759","2047.332","2043.486",
"여자","농업, 임업 및 어업","멕시코","취업자","","","","","","","","","","","","849.978","852.851","867.957","839.003","771.018","784.12","803.254","883.424","854.745","815.507","802.289","816.985","856.509","848.202","902.71","872.288","1036.402","1126.084",
"여자","농업, 임업 및 어업","미국","취업자","","","","","","","","","","662.092","622.53","625.275","622.351","572.126","584.521","563.701","622.721","639.971","657.212","594.184","615.261","682.789","701.208","699.018","720.135","720.376","730.263","728.189","748.053",
"여자","농업, 임업 및 어업","칠레","취업자","","","","","","","","","","","","","","","","","","","","156.29","155.068","155.543","173.448","185.47","183.787","171.757","125.988","120.57","127.692",
"여자","농업, 임업 및 어업","코스타리카","취업자","","","","","","","","","","","","","","","","","","","","","","","","68.695","75.789","79.493","76.916","69.01","68.798",
"여자","농업, 임업 및 어업","오스트리아","취업자","","","","","","","","","","","","","","","","","","88.084","81.24","80.606","88.572","82.329","78.048","73.878","66.491","65.12","68.622","68.512","66.574",
"여자","농업, 임업 및 어업","벨기에","취업자","","","","","","","","","","","","","","","20.516","19.693","18.126","18.181","14.303","17.512","17.695","15.463","16.034","15.16","14.208","14.314","14.321","12.647","13.252",
"여자","농업, 임업 및 어업","체코","취업자","","","","","","","","","","","","","","","49.275","46.825","39.999","39.27","40.69","44.306","35.317","36.079","38.907","41.231","41.421","40.903","36.934","34.674","36.464",
"여자","농업, 임업 및 어업","덴마크","취업자","","","","","","","","","","","","","","","16.085","15.749","11.73","10.816","13.431","12.571","10.894","12.63","11.74","12.163","12.674","14.801","13.135","12.53","15.105",
"여자","농업, 임업 및 어업","핀란드","취업자","","","","","","","","","","","","","","","32.663","34.153","32.822","28.668","27.878","26.938","27.61","26.081","24.611","25.612","25.336","25.519","24.811","26.148","24.873",
"여자","농업, 임업 및 어업","프랑스","취업자","","","","","","","","","","","","","","","227.931","231.699","218.429","232.585","229.04","228.052","210.387","209.681","208.758","201.969","178.745","190.483","185.977","191.522","214.451",
"여자","농업, 임업 및 어업","독일","취업자","","","","","","","","","","","","","","","231.506","220.238","210.928","212.34","199.241","185.837","187.529","179.457","171.298","170.669","165.376","164.743","159.194","179.154","176.462",
"여자","농업, 임업 및 어업","그리스","취업자","","","","","","","","","","","","","","","194.856","198.17","207.677","192.773","180.982","180.357","179.05","176.425","168.485","168.39","157.706","152.207","141.388","169.818","170.492",
"여자","농업, 임업 및 어업","헝가리","취업자","","","","","","","","","","","","","","","40.695","44.667","40.232","46.017","49.839","46.679","49.392","50.927","56.469","56.908","54.986","57.521","56.52","57.049","56.711",
